Name,Firm Name,Ticker,SecId,Inception Date,Morningstar Category,US Category Group,Share Class Type,Oldest Share Class,Inception Date of Fund's Oldest Share Class,Ticker of Fund's Oldest Share Class,Index Fund,Obsolete Date,Obsolete Type,Merged Into Security,Research Flagship Fund Name,Net Assets - Share Class (mo-end) USD,Fund Size Comprehensive (mo-end) USD,Total Ret % Rank Cat 3Y mo-end (mo-end),Morningstar Rating 3Y (mo-end),Morningstar Sustainability Rating (mo-end),Morningstar Analyst Rating (day-end),Morningstar Category Primary Benchmark,Total Return (3Y - mo-end),Alpha Total (excess return) (3Y - mo-end) Cat Curr,Beta Total (excess return) (3Y - mo-end) Cat Curr,Standard Deviation Total (3Y - mo-end) Cat Curr,Sharpe Ratio Total Morningstar (3Y - mo-end) Cat Curr
Dreyfus International Stock T,BNY Mellon,DISTX,FOUSA06885,20061229,Foreign Large Growth,International Equity,T,No,20061229,DISRX,No,20090204,Merged,Dreyfus International Stock A,,"19,494.0000000000","4,571,646,420.7400000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Franklin Strategic Income B,Franklin Templeton Investments,FKSBX,FOUSA00G77,19981231,Multisector Bond,Taxable Bond,B,No,19940524,FRSTX,No,20130321,Liquidated,,,"767,234.0000000000","4,507,713,580.7400000000",65,2 Stars,,,BBgBarc US Agg Bond TR USD,,8.0260000000," -0.0740000000",,
RiverSource Disciplined Equity R3,Columbia,RSDEX,FOUSA05XSK,20061211,Large Blend,U.S. Equity,Retirement,No,20030424,AQEAX,No,20100827,Liquidated,,,"5,750.0000000000","4,480,565,433.3300000000",83,2 Stars,,,S&P 500 TR USD,,,,,
Schwab Small Cap Index Inv,Schwab Funds,SWSMX,FOUSA00DAZ,19931203,Small Blend,U.S. Equity,Inv,No,19970519,SWSSX,Yes,20090824,Liquidated,,,"455,601,916.0000000000","4,368,057,388.4100000000",30,3 Stars,,,S&P 500 TR USD,,,,,
Nuveen Preferred Securities B,Nuveen,,FOUSA0607O,20061219,Preferred Stock,Taxable Bond,B,No,20061219,NPSRX,No,20080331,Liquidated,,,"246,626.0000000000","4,358,374,185.5500000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
American Funds Ltd-Term Tx-Ex Bd R5,American Funds,RTXFX,FOUSA02VGI,20020715,Muni National Short,Municipal Bond,Retirement,No,19931006,LTEBX,No,20100226,Liquidated,,,"129,749,128.0000000000","4,272,873,300.0000000000",,2 Stars,,,BBgBarc Municipal TR USD,,,,,
Franklin Growth Opportunities B,Franklin Templeton Investments,FKABX,FOUSA00ID2,19990623,Large Growth,U.S. Equity,B,No,19990623,FRAAX,No,20130322,Liquidated,,,"43,159.0000000000","4,234,561,601.7100000000",48,2 Stars,,,S&P 500 TR USD,,,,,
Mutual Quest B,Franklin Templeton Investments,TEBQX,FOUSA00KCB,19990104,World Allocation,Allocation,B,No,19800926,MQIFX,No,20130322,Liquidated,,,"148,870.0000000000","4,224,863,958.9100000000",79,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Vanguard Inst Total Bond Market Index,Vanguard,VITBX,FOUSA02UQ3,20020426,Intermediate Core Bond,Taxable Bond,Inst,Yes,20020426,VITBX,Yes,20100205,Merged,Vanguard Total Bond Market Idx InstlPls,,"4,224,812,605.0000000000","4,224,812,605.0000000000",28,4 Stars,,,BBgBarc US Agg Bond TR USD,," -0.0230000000",1.0120000000,,
Russell Diversified Equity A,Russell,,FOUSA06IZJ,20070228,Large Blend,U.S. Equity,A,No,19850905,,No,20080908,Merged,Russell Inv Equity Income A,,"22,509,841.0000000000","4,196,560,819.0000000000",,,,,S&P 500 TR USD,,,,,
Russell Diversified Equity C,Russell,,FOUSA00GLU,19990127,Large Blend,U.S. Equity,C,No,19850905,,No,20080908,Merged,Russell Inv Equity Income C,,"125,021,775.0000000000","4,196,560,819.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Russell Diversified Equity E,Russell,,FOUSA00JQ5,19970527,Large Blend,U.S. Equity,Other,No,19850905,,No,20080908,Merged,Russell Inv Equity Income E,,"67,847,623.0000000000","4,196,560,819.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Russell Diversified Equity S,Russell,,FOUSA00HU9,19850905,Large Blend,U.S. Equity,S,Yes,19850905,,No,20080908,Merged,Russell Inv Equity Income S,,"3,981,181,580.0000000000","4,196,560,819.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Russell Quantitative Equity A,Russell,,FOUSA06LKN,20070301,Large Blend,U.S. Equity,A,No,19870515,,No,20080919,Merged,Russell Inv Sustainable Equity A,,"19,410,499.0000000000","4,149,543,388.0000000000",,,,,S&P 500 TR USD,,,,,
Russell Quantitative Equity C,Russell,,FOUSA00IUE,19990127,Large Blend,U.S. Equity,C,No,19870515,,No,20080919,Merged,Russell Inv Sustainable Equity C,,"118,970,186.0000000000","4,149,543,388.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Russell Quantitative Equity E,Russell,,FOUSA00G4A,19961104,Large Blend,U.S. Equity,Other,No,19870515,,No,20080919,Merged,Russell Inv Sustainable Equity E,,"67,667,950.0000000000","4,149,543,388.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Russell Quantitative Equity S,Russell,,FOUSA00ICY,19870515,Large Blend,U.S. Equity,S,Yes,19870515,,No,20080919,Merged,Russell Inv Sustainable Equity S,,"3,943,494,753.0000000000","4,149,543,388.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Templeton Foreign B,Franklin Templeton Investments,TFRBX,FOUSA00IBB,19981231,Foreign Large Value,International Equity,B,No,19821005,TEMFX,No,20130322,Liquidated,,,"842,409.0000000000","4,145,112,232.2800000000",48,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Fidelity® Small Cap Growth F,Fidelity Investments,FCPFX,F000002M51,20090626,Small Growth,U.S. Equity,Inst,No,20041103,FCPGX,No,20131115,Liquidated,,,"752,964,591.0000000000","4,127,884,400.3600000000",45,3 Stars,,,S&P 500 TR USD,,,,,
Invesco Van Kampen Capital Growth A,Invesco,ACPAX,FOUSA00B6J,19690722,Large Growth,U.S. Equity,A,Yes,19690722,ACPAX,No,20110523,Merged,Invesco American Franchise A,,"3,495,063,821.0000000000","4,077,246,904.0000000000",22,2 Stars,,,S&P 500 TR USD,,,,,
Invesco Van Kampen Capital Growth B,Invesco,ACPBX,FOUSA00B6K,19920110,Large Growth,U.S. Equity,B,No,19690722,ACPAX,No,20110523,Merged,Invesco American Franchise B,,"298,781,336.0000000000","4,077,246,904.0000000000",25,3 Stars,,,S&P 500 TR USD,,,,,
Invesco Van Kampen Capital Growth C,Invesco,ACPCX,FOUSA00BO9,19930827,Large Growth,U.S. Equity,C,No,19690722,ACPAX,No,20110523,Merged,Invesco American Franchise C,,"151,725,927.0000000000","4,077,246,904.0000000000",32,3 Stars,,,S&P 500 TR USD,,,,,
Invesco Van Kampen Capital Growth I,Invesco,ACPJX,F00000IS3W,20100601,Large Growth,U.S. Equity,Inst,No,19690722,ACPAX,No,20110523,Merged,Invesco American Franchise R5,,"36,077,666.0000000000","4,077,246,904.0000000000",20,,,,S&P 500 TR USD,,,,,
Invesco Van Kampen Capital Growth R,Invesco,ACPRX,FOUSA05J4L,20070320,Large Growth,U.S. Equity,Retirement,No,19690722,ACPAX,No,20110523,Merged,Invesco American Franchise R,,"6,104,094.0000000000","4,077,246,904.0000000000",26,3 Stars,,,S&P 500 TR USD,,,,,
Invesco Van Kampen Capital Growth Y,Invesco,ACPDX,FOUSA05IMP,20050812,Large Growth,U.S. Equity,Inst,No,19690722,ACPAX,No,20110523,Merged,Invesco American Franchise Y,,"89,494,060.0000000000","4,077,246,904.0000000000",19,3 Stars,,,S&P 500 TR USD,,,,,
Franklin NY Tax-Free Income B,Franklin Templeton Investments,FTFBX,FOUSA00GS5,19981231,Muni New York Long,Municipal Bond,B,No,19820913,FNYTX,No,20130321,Liquidated,,,"946,872.0000000000","3,978,534,425.7100000000",93,1 Star,,,BBgBarc Municipal TR USD,,,,,
Morgan Stanley Inst Global Opp H,Morgan Stanley,MGGHX,FOUSA06OF0,20080530,World Large Stock,International Equity,Other,No,20080530,MGGIX,No,20130906,Merged,Morgan Stanley Inst Global Opp A,,"3,109,299.0000000000","3,958,829,048.8300000000",39,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen Global Growth B,Morgan Stanley,VGGBX,FOUSA06OF1,20080530,World Large Stock,International Equity,B,No,20080530,MGGIX,No,20100521,Merged,Morgan Stanley Inst Global Opp H,,"962,790.0000000000","3,958,829,048.8300000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Van Kampen Global Growth R,Morgan Stanley,VGGRX,FOUSA06OF4,20080530,World Large Stock,International Equity,Retirement,No,20080530,MGGIX,No,20100521,Liquidated,,,"96,115.0000000000","3,958,829,048.8300000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Ivy International Core Equity Adv,Ivy Funds,,FOUSA00IG2,19980102,Foreign Large Blend,International Equity,Adv,No,19970513,IVIAX,No,20080328,Merged,Ivy International Core Equity I,,"1,350.0000000000","3,938,424,736.0100000000",,5 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Lord Abbett High Yield Municipal Bond B,Lord Abbett,HYMBX,FOUSA05BF4,20041230,High Yield Muni,Municipal Bond,B,No,20041230,HYMAX,No,20130313,Liquidated,,,45.0000000000,"3,697,979,769.0000000000",89,2 Stars,,,BBgBarc Municipal TR USD,,,,,
MFS Utilities R,MFS,,FOUSA02VWN,20021231,Utilities,Sector Equity,Retirement,No,19920214,MMUFX,No,20080418,Merged,MFS Utilities R2,,"5,295,133.0000000000","3,664,428,610.3500000000",,5 Stars,,,MSCI ACWI NR USD,,,,,
MFS Utilities R2,MFS,,FOUSA05BTC,20050401,Utilities,Sector Equity,Retirement,No,19920214,MMUFX,No,20080418,Merged,MFS Utilities R2,,"47,964,102.0000000000","3,664,428,610.3500000000",,,,,MSCI ACWI NR USD,,,,,
Mutual Beacon B,Franklin Templeton Investments,TEBBX,FOUSA00G79,19990104,World Large Stock,International Equity,B,No,19620629,BEGRX,No,20130322,Liquidated,,,"348,281.0000000000","3,657,504,906.3100000000",87,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Russell International Secs A,Russell,,FOUSA06J00,20070228,Foreign Large Blend,International Equity,A,No,19000102,,No,20080908,Merged,Russell Inv International Devd Mkts A,,"21,378,566.0000000000","3,640,874,130.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Russell International Secs C,Russell,,FOUSA00L0Q,19990127,Foreign Large Blend,International Equity,C,No,19000102,,No,20080908,Merged,Russell Inv International Devd Mkts C,,"123,079,140.0000000000","3,640,874,130.0000000000",,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Russell International Secs E,Russell,,FOUSA00JU7,19961104,Foreign Large Blend,International Equity,Other,No,19000102,,No,20080908,Merged,Russell Inv International Devd Mkts E,,"77,132,824.0000000000","3,640,874,130.0000000000",,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Russell International Secs S,Russell,,FOUSA00I60,19850905,Foreign Large Blend,International Equity,S,No,19000102,,No,20080908,Merged,Russell Inv International Devd Mkts S,,"3,419,283,600.0000000000","3,640,874,130.0000000000",,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Evergreen Special Values R,Wells Fargo Funds,ESPRX,FOUSA04B7E,20031010,Small Value,U.S. Equity,Retirement,No,19930507,ESPAX,No,20100716,Merged,Wells Fargo Special Small Cap Value A,,"4,356,715.0000000000","3,603,021,878.1900000000",51,3 Stars,,,S&P 500 TR USD,,,,,
MFS® Core Equity R,MFS,,FOUSA02VWE,20021231,Large Blend,U.S. Equity,Retirement,No,19960102,MRGAX,No,20080418,Merged,MFS Core Equity R2,,"1,898,025.0000000000","3,601,687,197.2300000000",,3 Stars,,,S&P 500 TR USD,,,,,
MFS® Core Equity R2,MFS,,FOUSA05BNR,20050401,Large Blend,U.S. Equity,Retirement,No,19960102,MRGAX,No,20080418,Merged,MFS Core Equity R2,,"2,078,737.0000000000","3,601,687,197.2300000000",,,,,S&P 500 TR USD,,,,,
American Century Select B,American Century Investments,ABSLX,FOUSA02W4W,20030131,Large Growth,U.S. Equity,B,No,19710630,TWCIX,No,20111021,Merged,American Century Select A,,"1,156,420.0000000000","3,519,808,687.2100000000",44,3 Stars,,,S&P 500 TR USD,,,,,
Franklin Small-Mid Cap Growth B,Franklin Templeton Investments,FBSMX,FOUSA056LO,20020701,Mid-Cap Growth,U.S. Equity,B,No,19920214,FRSGX,No,20130322,Liquidated,,,"142,082.0000000000","3,492,234,965.8700000000",65,2 Stars,,,S&P 500 TR USD,,,,,
Vanguard Asset Allocation Adm,Vanguard,VAARX,FOUSA02TIL,20010813,Allocation--50% to 70% Equity,Allocation,Inst,No,19881103,VAAPX,No,20120210,Merged,Vanguard Balanced Index Adm,,"1,490,334,114.0000000000","3,478,217,916.0000000000",40,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Vanguard Asset Allocation Inv,Vanguard,VAAPX,FOUSA00FQG,19881103,Allocation--50% to 70% Equity,Allocation,Inv,Yes,19881103,VAAPX,No,20120210,Merged,Vanguard Balanced Index Inv,,"1,987,883,802.0000000000","3,478,217,916.0000000000",43,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Vanguard Tax-Managed Growth & Inc Inv,Vanguard,VTGIX,FOUSA00DZR,19940906,Large Blend,U.S. Equity,No Load,Yes,19940906,VTGIX,Yes,20110513,Merged,Vanguard Tax-Managed Growth & Inc Adm,,"520,992,771.0000000000","3,383,855,247.0000000000",43,3 Stars,,,S&P 500 TR USD,,,,,
Templeton World B,Franklin Templeton Investments,TWDBX,FOUSA00KYH,19981231,World Large Stock,International Equity,B,No,19780117,TEMWX,No,20130322,Liquidated,,,"134,010.0000000000","3,347,304,609.5000000000",55,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
GMO Intl Intrinsic Value M,GMO,GMVMX,FOUSA04BCG,20031002,Foreign Large Value,International Equity,M,No,19870331,GMOIX,No,20130328,Liquidated,,,"12,178,449.0000000000","3,329,812,043.1300000000",58,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Franklin CA High Yield Municipal B,Franklin Templeton Investments,FBCAX,FOUSA00HF5,20000201,Muni California Long,Municipal Bond,B,No,19930503,FCAMX,No,20130301,Liquidated,,,"372,948.0000000000","3,297,336,923.0400000000",9,4 Stars,,,BBgBarc Municipal TR USD,,,,,
Vanguard Insured Long-Term T/E,Vanguard,VILPX,FOUSA00FR5,19841001,Muni National Long,Municipal Bond,Inv,Yes,19841001,VILPX,No,20081212,Merged,Vanguard Long-Term Tax-Exempt,,"820,519,232.0000000000","3,148,528,730.0000000000",,4 Stars,,,BBgBarc Municipal TR USD,,,,,
Vanguard Insured Long-Term T/E Adm,Vanguard,VILQX,FOUSA02SM7,20010212,Muni National Long,Municipal Bond,Other,No,19841001,VILPX,No,20081212,Merged,Vanguard Long-Term Tax-Exempt Adm,,"2,328,009,498.0000000000","3,148,528,730.0000000000",,5 Stars,,,BBgBarc Municipal TR USD,,,,,
JHFunds2 Index 500 NAV,John Hancock,,FOUSA05U6P,20061026,Large Blend,U.S. Equity,Other,Yes,20061026,,Yes,20120413,Liquidated,,,"3,138,780,306.0000000000","3,138,780,306.0000000000",32,4 Stars,,,S&P 500 TR USD,,,,,
MFS® Global Equity R,MFS,,FOUSA02VW0,20021231,World Large Stock,International Equity,Retirement,No,19861229,MWEBX,No,20080418,Merged,MFS Global Equity R2,,"2,960,423.0000000000","3,124,994,288.9700000000",,4 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
MFS® Global Equity R2,MFS,,FOUSA05BO3,20050401,World Large Stock,International Equity,Retirement,No,19861229,MWEBX,No,20080418,Merged,MFS Global Equity R2,,"16,029,511.0000000000","3,124,994,288.9700000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Franklin High Income B,Franklin Templeton Investments,FHIBX,FOUSA00IUX,19981231,High Yield Bond,Taxable Bond,B,No,19691231,FHAIX,No,20130321,Liquidated,,,"365,567.0000000000","3,050,397,757.1400000000",53,3 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
Columbia Diversified Bond A,Columbia,INBNX,FOUSA00D4M,19741003,Intermediate Core Bond,Taxable Bond,A,Yes,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond A,,"1,886,951,942.0000000000","3,036,869,830.0000000000",37,2 Stars,,,BBgBarc US Agg Bond TR USD,,2.1390000000,0.7870000000,,
Columbia Diversified Bond B,Columbia,ININX,FOUSA00DLM,19950320,Intermediate Core Bond,Taxable Bond,B,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond B,,"39,973,390.0000000000","3,036,869,830.0000000000",64,2 Stars,,,BBgBarc US Agg Bond TR USD,,1.5200000000,0.7610000000,,
Columbia Diversified Bond C,Columbia,AXBCX,FOUSA00LNR,20000626,Intermediate Core Bond,Taxable Bond,C,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond C,,"62,265,476.0000000000","3,036,869,830.0000000000",63,3 Stars,,,BBgBarc US Agg Bond TR USD,,1.3500000000,0.7950000000,,
Columbia Diversified Bond I,Columbia,RDBIX,FOUSA05C4D,20040304,Intermediate Core Bond,Taxable Bond,Inst,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond I,,"228,529,920.0000000000","3,036,869,830.0000000000",28,4 Stars,,,BBgBarc US Agg Bond TR USD,,2.6010000000,0.7660000000,,
Columbia Diversified Bond K,Columbia,IDBYX,FOUSA00C83,19950320,Intermediate Core Bond,Taxable Bond,Retirement,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond K,,"77,422,446.0000000000","3,036,869,830.0000000000",36,4 Stars,,,BBgBarc US Agg Bond TR USD,,2.2410000000,0.7790000000,,
Columbia Diversified Bond R,Columbia,CABRX,FOUSA05K24,20061211,Intermediate Core Bond,Taxable Bond,Retirement,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond R,,"228,294.0000000000","3,036,869,830.0000000000",47,3 Stars,,,BBgBarc US Agg Bond TR USD,,1.7850000000,0.8000000000,,
Columbia Diversified Bond R4,Columbia,RSDBX,FOUSA05K25,20061211,Intermediate Core Bond,Taxable Bond,Retirement,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond Adv,,"13,007.0000000000","3,036,869,830.0000000000",42,3 Stars,,,BBgBarc US Agg Bond TR USD,,1.9920000000,0.7880000000,,
Columbia Diversified Bond R5,Columbia,RSVBX,FOUSA05K26,20061211,Intermediate Core Bond,Taxable Bond,Retirement,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond Inst2,,"172,817.0000000000","3,036,869,830.0000000000",30,4 Stars,,,BBgBarc US Agg Bond TR USD,,2.2670000000,0.8090000000,,
Columbia Diversified Bond W,Columbia,RVBWX,FOUSA05K27,20061201,Intermediate Core Bond,Taxable Bond,Other,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond T,,"737,164,390.0000000000","3,036,869,830.0000000000",37,4 Stars,,,BBgBarc US Agg Bond TR USD,,2.0870000000,0.7950000000,,
Columbia Diversified Bond Z,Columbia,CDBZX,F00000JTQC,20100927,Intermediate Core Bond,Taxable Bond,No Load,No,19741003,INBNX,No,20130315,Merged,Columbia Total Return Bond Inst,,"4,148,148.0000000000","3,036,869,830.0000000000",33,,,,BBgBarc US Agg Bond TR USD,,,,,
Schwab Instl Select S&P 500,Schwab Funds,ISLCX,FOUSA00JAC,19990201,Large Blend,U.S. Equity,Inst,Yes,19990201,ISLCX,Yes,20090910,Merged,Schwab® S&P 500 Index,,"2,977,177,144.0000000000","2,977,177,144.0000000000",48,3 Stars,,,S&P 500 TR USD,,,,,
DFA US Large Company I,Dimensional Fund Advisors,,FOUSA00C2J,19901228,Large Blend,U.S. Equity,Inst,Yes,19901228,,Yes,20100507,Merged,DFA US Large Company I,,"2,931,162,935.0000000000","2,931,162,935.0000000000",44,3 Stars,,,S&P 500 TR USD,,,,,
Van Kampen Strategic Growth A,Van Kampen Asset Management,,FOUSA00B6W,19701002,Large Growth,U.S. Equity,A,Yes,19701002,,No,20080822,Merged,Invesco Van Kampen Capital Growth A,,"2,111,199,702.0000000000","2,895,485,097.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Van Kampen Strategic Growth B,Van Kampen Asset Management,,FOUSA00B6U,19920420,Large Growth,U.S. Equity,B,No,19701002,,No,20080822,Merged,Invesco Van Kampen Capital Growth B,,"613,637,121.0000000000","2,895,485,097.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Van Kampen Strategic Growth C,Van Kampen Asset Management,,FOUSA00DCL,19930706,Large Growth,U.S. Equity,C,No,19701002,,No,20080822,Merged,Invesco Van Kampen Capital Growth C,,"144,305,361.0000000000","2,895,485,097.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Van Kampen Strategic Growth I,Van Kampen Asset Management,,FOUSA05BVU,20001017,Large Growth,U.S. Equity,Inst,No,19701002,,No,20080822,Merged,Invesco Van Kampen Capital Growth Y,,"23,957,769.0000000000","2,895,485,097.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
Van Kampen Strategic Growth R,Van Kampen Asset Management,,FOUSA02VJQ,20021001,Large Growth,U.S. Equity,Retirement,No,19701002,,No,20080822,Merged,Invesco Van Kampen Capital Growth R,,"2,385,144.0000000000","2,895,485,097.0000000000",,2 Stars,,,S&P 500 TR USD,,,,,
American Funds Tax-Exempt CA R5,American Funds,RTCFX,FOUSA02VGM,20020715,Muni California Long,Municipal Bond,Retirement,No,19861028,TAFTX,No,20100226,Liquidated,,,"72,332,471.0000000000","2,858,881,803.0000000000",,1 Star,,,BBgBarc Municipal TR USD,,,,,
BNY Mellon Mid Cap Stock Prem,BNY Mellon Funds,MMSPX,FOUSA02VJ1,20020906,Mid-Cap Growth,U.S. Equity,Other,No,20001002,MPMCX,No,20120313,Merged,BNY Mellon Mid Cap Multi-Strategy Inv,,"349,226.0000000000","2,818,856,635.8000000000",83,2 Stars,,,S&P 500 TR USD,,,,,
BlackRock Fundamental Growth A,BlackRock,,FOUSA00DQJ,19921224,Large Growth,U.S. Equity,A,Yes,19921224,,No,20100625,Merged,BlackRock Capital Appreciation Inv A,,"1,327,248,763.0000000000","2,802,852,681.0000000000",13,4 Stars,,,S&P 500 TR USD,,,,,
BlackRock Fundamental Growth B,BlackRock,,FOUSA00CWE,19941021,Large Growth,U.S. Equity,B,No,19921224,,No,20100625,Merged,BlackRock Capital Appreciation Inv B,,"175,499,052.0000000000","2,802,852,681.0000000000",21,4 Stars,,,S&P 500 TR USD,,,,,
BlackRock Fundamental Growth C,BlackRock,,FOUSA00DQH,19921224,Large Growth,U.S. Equity,C,No,19921224,,No,20100625,Merged,BlackRock Capital Appreciation Inv C,,"556,154,494.0000000000","2,802,852,681.0000000000",21,4 Stars,,,S&P 500 TR USD,,,,,
BlackRock Fundamental Growth I,BlackRock,,FOUSA00EG6,19941021,Large Growth,U.S. Equity,Inst,No,19921224,,No,20100625,Merged,BlackRock Capital Appreciation Instl,,"675,440,062.0000000000","2,802,852,681.0000000000",10,5 Stars,,,S&P 500 TR USD,,,,,
BlackRock Fundamental Growth R,BlackRock,,FOUSA04ASY,20030103,Large Growth,U.S. Equity,Retirement,No,19921224,,No,20100625,Merged,BlackRock Capital Appreciation R,,"68,510,310.0000000000","2,802,852,681.0000000000",16,4 Stars,,,S&P 500 TR USD,,,,,
Franklin Flex Cap Growth B,Franklin Templeton Investments,FKCBX,FOUSA00I1O,19981231,Large Growth,U.S. Equity,B,No,19911030,,No,20130322,Liquidated,,,"240,441.0000000000","2,785,011,285.0000000000",90,1 Star,,,S&P 500 TR USD,,,,,
Franklin Small Cap Growth B,Franklin Templeton Investments,FBSGX,FOUSA00HMR,20000501,Small Growth,U.S. Equity,B,No,20000501,FSSAX,No,20130322,Liquidated,,,"120,644.0000000000","2,763,421,903.6300000000",21,4 Stars,,,S&P 500 TR USD,,,,,
BNY Mellon Natl Interm Muni Bd Prem,BNY Mellon Funds,MNMBX,FOUSA02VOF,20021011,Muni National Interm,Municipal Bond,Other,No,20001002,MPNIX,No,20120313,Merged,BNY Mellon Natl Interm Muni Bd Inv,,"75,696.0000000000","2,698,888,621.7600000000",56,2 Stars,,,BBgBarc Municipal TR USD,,,,,
Franklin Equity Income B,Franklin Templeton Investments,FBEIX,FOUSA00I74,19981231,Large Value,U.S. Equity,B,No,19880315,FISEX,No,20130301,Liquidated,,,"406,170.0000000000","2,637,819,226.8000000000",57,3 Stars,,,S&P 500 TR USD,,,,,
RiverSource Dividend Opportunity R3,Columbia,RSOTX,FOUSA06UPC,20080801,Large Value,U.S. Equity,Other,No,19880801,INUTX,No,20100827,Liquidated,,,"4,350.0000000000","2,632,740,548.5500000000",21,,,,S&P 500 TR USD,,,,,
Invesco Constellation A,Invesco,CSTGX,FOUSA00BU9,19760430,Large Growth,U.S. Equity,A,Yes,19760430,CSTGX,No,20130913,Merged,Invesco American Franchise A,,"2,377,073,024.0000000000","2,546,218,726.0000000000",89,1 Star,,,S&P 500 TR USD,,,,,
